300
35.65997642620769, 51.37653444451516, 2024-04-03T00:02:00+03:30
35.65988495547106, 51.37687366828021, 2024-04-03T00:05:00+03:30
35.689644605531825, 51.312000919206326, 2024-04-03T04:00:00+03:30
35.68963201995227, 51.3122461178279, 2024-04-03T04:02:00+03:30
35.69007371570527, 51.31179902998866, 2024-04-03T04:05:00+03:30
35.689895383124366, 51.31176661094639, 2024-04-03T04:06:00+03:30
35.68964072523681, 51.31205901837458, 2024-04-03T04:08:00+03:30
35.68965044997863, 51.311799295828024, 2024-04-03T04:09:00+03:30
35.68991833569663, 51.31210584019115, 2024-04-03T04:10:00+03:30
35.70219961073323, 51.33700288497357, 2024-04-03T06:00:00+03:30
35.68985539374685, 51.31189429963271, 2024-04-03T06:00:00+03:30
35.689764454309994, 51.31209363126061, 2024-04-03T06:00:00+03:30
35.7819778932261, 51.374567203293736, 2024-04-03T06:01:00+03:30
35.723894130840335, 51.52309304947718, 2024-04-03T06:01:00+03:30
35.781866990818926, 51.37430139757589, 2024-04-03T06:02:00+03:30
35.70216004648155, 51.3373290122081, 2024-04-03T06:02:00+03:30
35.68972146538432, 51.31204922467214, 2024-04-03T06:02:00+03:30
35.78208292553012, 51.37474211316072, 2024-04-03T06:03:00+03:30
35.702096717728665, 51.337120040496444, 2024-04-03T06:03:00+03:30
35.72454130747113, 51.524162061975744, 2024-04-03T06:03:00+03:30
35.701300045542055, 51.33709234360532, 2024-04-03T06:04:00+03:30
35.68986421492569, 51.31193483351964, 2024-04-03T06:04:00+03:30
35.68984496251517, 51.31215591049701, 2024-04-03T06:04:00+03:30
35.772001661863214, 51.37015177040914, 2024-04-03T06:05:00+03:30
35.70324942857869, 51.33744651167922, 2024-04-03T06:05:00+03:30
35.78185530939939, 51.37456306726304, 2024-04-03T06:06:00+03:30
35.78252238863229, 51.37478268861648, 2024-04-03T06:07:00+03:30
35.70279268052211, 51.337069058804786, 2024-04-03T06:07:00+03:30
35.68991778147124, 51.31194757251143, 2024-04-03T06:07:00+03:30
35.78220883725476, 51.37464026785116, 2024-04-03T06:08:00+03:30
35.70198782890024, 51.337579154276284, 2024-04-03T06:08:00+03:30
35.755106302640286, 51.35358815114333, 2024-04-03T06:11:00+03:30
35.755019671962415, 51.353376618864615, 2024-04-03T06:11:00+03:30
35.75529541763653, 51.35357996541677, 2024-04-03T06:12:00+03:30
35.70154082777162, 51.33590759762458, 2024-04-03T06:12:00+03:30
35.70170528756748, 51.33573451102666, 2024-04-03T06:13:00+03:30
35.755083197327934, 51.353698396259745, 2024-04-03T06:15:00+03:30
35.70101867793609, 51.334952484628815, 2024-04-03T06:15:00+03:30
35.703096267434134, 51.33726022716169, 2024-04-03T06:16:00+03:30
35.70174941513349, 51.336833314177966, 2024-04-03T06:20:00+03:30
35.763049215308925, 51.36234111044311, 2024-04-03T06:21:00+03:30
35.763642361401935, 51.36247773560973, 2024-04-03T06:22:00+03:30
35.76267452068139, 51.36229241918198, 2024-04-03T06:23:00+03:30
35.76251512769505, 51.36250061215728, 2024-04-03T06:25:00+03:30
35.76210197976303, 51.36134565969817, 2024-04-03T06:25:00+03:30
35.70119307235923, 51.39169994401374, 2024-04-03T06:30:00+03:30
35.769636508619726, 51.33727265137611, 2024-04-03T06:31:00+03:30
35.7012442931977, 51.39125891160688, 2024-04-03T06:31:00+03:30
35.70119042381651, 51.39064120902674, 2024-04-03T06:32:00+03:30
35.701074031051036, 51.3908333177103, 2024-04-03T06:33:00+03:30
35.70100626316645, 51.39155995630347, 2024-04-03T06:34:00+03:30
35.76952225865091, 51.336948323330205, 2024-04-03T06:35:00+03:30
